URL,Type,Size,Levels,Garage,Taxes,MLS Number,Price,address,garage,bedroom,bathroom,date released
https://www.zoocasa.com/vancouver-bc-real-estate/the-wesbrook/106-5838-berton-ave,Townhouse,2496 sqft,Residential,Yes,"$4,111",R2936912,"$2,380,000"," 106 - 5838 Berton Ave, Vancouver, British Columbia",2,3,2,2009
https://www.zoocasa.com/vancouver-bc-real-estate/downtown/1804-1239-w-georgia-st,Apartment/Condominium,819 sqft,Residential,Yes,"$2,835",R2936721,"$948,000"," 1804 - 1239 W Georgia St, Vancouver, British Columbia",1,2,2,1999
https://www.zoocasa.com/vancouver-bc-real-estate/mount-pleasant/601-1616-columbia-st,Apartment/Condominium,791 sqft,Residential,Yes,"$2,852",R2932193,"$898,000"," 601 - 1616 Columbia St, Vancouver, British Columbia",1,1,1,2010
https://www.zoocasa.com/vancouver-bc-real-estate/marine-mews/1069-scantlings,Townhouse,1383 sqft,Residential,Yes,"$3,324",R2939897,"$1,149,000"," 1069 Scantlings, Vancouver, British Columbia",1,3,1,1977
https://www.zoocasa.com/vancouver-bc-real-estate/4769-belmont-ave,Single Family Residence,640 sqft,Residential,No,"$170,113",R2934837,"$32,000,000"," 4769 Belmont Ave, Vancouver, British Columbia",0,1,1,2022
https://www.zoocasa.com/vancouver-bc-real-estate/256-e-16th-ave,Single Family Residence,2130 sqft,Residential,No,"$9,197",R2935601,"$2,980,000"," 256 E 16 Th Ave, Vancouver, British Columbia",1,4,3,1908
https://www.zoocasa.com/vancouver-bc-real-estate/marpole/8607-selkirk-st,Single Family Residence,3212 sqft,Residential,Yes,"$9,556",R2931572,"$3,550,000"," 8607 Selkirk St, Vancouver, British Columbia",2,8,5,1986
https://www.zoocasa.com/vancouver-bc-real-estate/3945-w-31-ave,Single Family Residence,3529 sqft,Residential,No,"$14,446",R2935432,"$3,849,000"," 3945 W 31 Ave, Vancouver, British Columbia",4,5,3,1937
https://www.zoocasa.com/vancouver-bc-real-estate/1-4215-w-13th-ave,Multi Family,1755 sqft,Residential,Yes,"$5,948",R2932195,"$2,499,000"," 1 - 4215 W 13 Th Ave, Vancouver, British Columbia",1,4,3,2024
https://www.zoocasa.com/vancouver-bc-real-estate/the-varsity/301-4375-w-10th-ave,Apartment/Condominium,727 sqft,Residential,Yes,"$2,152",R2935668,"$799,000"," 301 - 4375 W 10 Th Ave, Vancouver, British Columbia",1,1,1,2008
https://www.zoocasa.com/vancouver-bc-real-estate/west-end/3505-1111-alberni-st,Apartment/Condominium,1028 sqft,Residential,Yes,"$4,293",R2935464,"$1,299,000"," 3505 - 1111 Alberni St, Vancouver, British Columbia",1,2,2,2008
https://www.zoocasa.com/vancouver-bc-real-estate/south-cambie/937-w-18th-ave,Single Family Residence,2469 sqft,Residential,Yes,"$10,382",R2937999,"$2,850,000"," 937 W 18th Ave, Vancouver, British Columbia",4,5,3,1986
https://www.zoocasa.com/vancouver-bc-real-estate/3108-w-31-ave,Single Family Residence,4723 sqft,Residential,Yes,"$20,272",R2938676,"$6,375,000"," 3108 W 31 Ave, Vancouver, British Columbia",3,6,4,2009
https://www.zoocasa.com/vancouver-bc-real-estate/victoria-fraserview/5735-earles-st,Single Family Residence,2419 sqft,Residential,No,"$6,407",R2933421,"$1,669,000"," 5735 Earles St, Vancouver, British Columbia",2,6,3,1955
https://www.zoocasa.com/vancouver-bc-real-estate/4755-belmont-ave,Single Family Residence,2000 sqft,Residential,No,"$155,490",R2934825,"$30,000,000"," 4755 Belmont Ave, Vancouver, British Columbia",0,3,1,1951
https://www.zoocasa.com/vancouver-bc-real-estate/3491-e-pender-st,Single Family Residence,2532 sqft,Residential,Yes,"$7,433",R2933402,"$1,960,000"," 3491 E Pender St, Vancouver, British Columbia",2,4,4,1993
https://www.zoocasa.com/vancouver-bc-real-estate/406-5399-joyce-st,Apartment/Condominium,728 sqft,Residential,Yes,,R2937079,"$799,000"," 406 - 5399 Joyce St, Vancouver, British Columbia",1,2,2,2024
https://www.zoocasa.com/vancouver-bc-real-estate/mc2/3304-8131-nunavut-lane,Apartment/Condominium,445 sqft,Residential,Yes,"$1,822",R2936346,"$599,000"," 3304 - 8131 Nunavut Lane, Vancouver, British Columbia",1,1,1,2016
https://www.zoocasa.com/vancouver-bc-real-estate/1207-8181-chester-st,Apartment/Condominium,995 sqft,Residential,Yes,"$3,128",R2935069,"$998,000"," 1207 - 8181 Chester St, Vancouver, British Columbia",1,3,2,2021
https://www.zoocasa.com/vancouver-bc-real-estate/coco/1001-1088-w-14th-ave,Apartment/Condominium,821 sqft,Residential,Yes,"$3,069",R2939301,"$1,158,000"," 1001 - 1088 W 14 Th Ave, Vancouver, British Columbia",1,2,2,2008
https://www.zoocasa.com/vancouver-bc-real-estate/greenshields/201-345-water-st,Apartment/Condominium,650 sqft,Residential,Yes,"$1,861",R2933393,"$698,800"," 201 - 345 Water St, Vancouver, British Columbia",0,1,1,2004
https://www.zoocasa.com/vancouver-bc-real-estate/807-233-robson-st,Apartment/Condominium,1039 sqft,Residential,Yes,"$2,760",R2938457,"$968,000"," 807 - 233 Robson St, Vancouver, British Columbia",1,2,2,2009
https://www.zoocasa.com/vancouver-bc-real-estate/mount-pleasant/111-830-e-7th-ave,Apartment/Condominium,439 sqft,Residential,Yes,"$1,128",R2936394,"$399,900"," 111 - 830 E 7th Ave, Vancouver, British Columbia",0,0,1,1975
